time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.03600384143581393,0.047716593530841275,12.376253956285185,0.025823926965707678,6.273168073768694,0.0,-0.037217329794175476,0.16264536880207714,3.5438877807245928,-0.018931342355215035,-0.03970660309497406,0.0,460.817894497667,458.9172085369434,460.4856722042586,459.83699179173817
1.2600000000000007,-0.038028010016044854,0.057988189084624595,12.591222815010527,0.02536585301850902,6.270883370794039,0.0,-0.030027442840498943,0.1796618979700451,3.621496723220456,0.008629223015355993,-0.035006786114213234,0.0,441.87673284434817,442.2633055797115,440.4416184813563,442.71531937488805
1.3200000000000007,-0.03958252964621945,0.06926402250087828,12.810343648807354,0.026020140974156725,6.268867980597056,0.0,-0.021594494551071642,0.196250401568558,3.6823316754422857,0.015106326360844996,-0.030897242519929702,0.0,437.8104341124903,438.15176934949574,435.7886004093322,436.3295849811518
1.3800000000000008,-0.04056708799511255,0.08159441201558214,13.034846921263258,0.02680010450335324,6.2668063186054574,0.0,-0.011025915246026051,0.21484049148500997,3.800717533076082,0.00841218245541778,-0.04238711226176326,0.0,455.69001400756923,454.7700780438949,455.96146758919554,455.42621089847233
1.4400000000000008,-0.040895945277755204,0.09501568341038444,13.26497582440427,0.02757688853356033,6.2640358778779,0.0,0.0003176907423771921,0.23259184372631989,3.8700058746352473,0.020746821671340628,-0.05508971058456742,0.0,441.1477919204012,440.09625803571436,440.8382351846832,441.8562380930342
1.5000000000000009,-0.040416119725274535,0.10961918149102909,13.50283842455465,0.028426919904879,6.2608051934633835,0.0,0.016039326561349647,0.2542988696746919,4.058085562041526,-0.0041624703839842365,-0.05146519854005212,0.0,478.20319541599804,478.4775276371618,477.8825928594322,475.9798996843098
1.560000000000001,-0.038884682508811684,0.12558178615286447,13.753515483475665,0.028220958210074087,6.258518740854903,0.0,0.03530770694767411,0.2777341909283596,4.296940737480443,-0.00201159555255181,-0.019769577459025987,0.0,492.41206844645137,494.7506002169165,493.455805306544,493.61463429169567
1.620000000000001,-0.036315555046605066,0.1427554054144956,14.011777501788755,0.028050749360565952,6.257022521525949,0.0,0.05044609460090485,0.2947039826566923,4.311732127073124,-0.004540663565904912,-0.038057039283681766,0.0,428.41431540302545,426.85620558329896,427.03476171859234,426.8190075988738
1.680000000000001,-0.03283230193646369,0.16091786799476868,14.270014549871679,0.02779557360976881,6.25536718570226,0.0,0.06582655840401466,0.31068922174037134,4.296221633138066,-0.003683552828563107,-0.012219039798836767,0.0,416.54197228400767,418.7952961052624,417.05013424976005,417.125077775826
1.740000000000001,-0.02829502234044937,0.18014140725171796,14.531148802943743,0.027768763965978494,6.254784336552385,0.0,0.08547221478045232,0.330070024196946,4.407824349667703,0.0053474548897155475,-0.00512385449883267,0.0,457.967281700054,458.5314592809444,457.20856929421944,457.9275997746728
1.8000000000000012,-0.02263722605870333,0.20046200808673437,14.79655283754366,0.028664788871658686,6.254347468635803,0.0,0.10315146982456999,0.34733893723396014,4.43884979889046,0.029317772343506004,-0.011988500984957611,0.0,434.0108392753825,433.4343474982109,432.29995272639326,434.3152169513107
1.8600000000000012,-0.01582054484231264,0.22192908071752426,15.066881330357267,0.030991361161619935,6.253825436103476,0.0,0.12412161371912113,0.3684372161763097,4.571563520268341,0.053011204510227686,-0.002824365430357564,0.0,464.34900431396636,465.06753347270103,465.27682294752134,467.1289018015287
1.9200000000000013,-0.007734673059284649,0.2447198613566146,15.345228543550288,0.03475042380472804,6.25371069065346,0.0,0.14540636450850297,0.3916143860641183,4.706111174919799,0.07709140818543306,-0.00014808613760574642,0.0,467.33078666948734,467.5394083304608,465.82637314656046,467.7083002230962
1.9800000000000013,0.0015662080960220526,0.26891097783559464,15.629483523409135,0.03948045614205853,6.253895202334611,0.0,0.16460583725877978,0.41519802160522756,4.768768833181961,0.0821071218262153,0.008847787158329254,0.0,445.76803348075475,446.5025810981171,446.1098360190585,446.5241806272789
2.0400000000000014,0.01205956131330136,0.2946740804513956,15.91906620408327,0.04439445998015046,6.254444470419418,0.0,0.18510158914012453,0.44406441504143856,4.883472221486437,0.08148296580831166,0.009760891136471763,0.0,462.7324191678274,462.8041764070943,462.98616208191737,462.9421885239176
2.1000000000000014,0.023920404184898016,0.3225104623166402,16.22074118733807,0.050050728858751725,6.254807494071251,0.0,0.21015972436292762,0.48445083438098613,5.171057687815679,0.1120478664009757,-0.002655844301213171,0.0,514.4045175812937,513.5243176318282,511.9893278013759,514.1654424313444
2.1600000000000015,0.03709748361541715,0.3526003479666483,16.533298378824103,0.05725259408857397,6.2546486931826895,0.0,0.2290811322569644,0.5192158192441041,5.247114392322368,0.13249897597191237,-0.0026283608070080153,0.0,455.08403755058583,455.08629223652747,453.70671956766864,455.35833240999284
2.2200000000000015,0.05136901896327435,0.3848362796995462,16.84892009202871,0.06480798854767844,6.2554263702967425,0.0,0.24659391367605016,0.5560183760296273,5.273426619062868,0.10763801604527007,0.03335233520234712,0.0,438.06838493358924,441.0506074755353,441.566576027169,439.52480544454505
2.2800000000000016,0.06668689956805124,0.4194538529740169,17.1667059354698,0.07109996392517015,6.257037447593365,0.0,0.263819824432168,0.5984847793904613,5.319166610082602,0.09865535886840361,0.008847090352044935,0.0,448.065988381161,446.0691496902002,446.4676218496145,445.74354099191936
2.3400000000000016,0.08288673793410385,0.4563887858656904,17.48240927949176,0.07662464284641679,6.257320614952125,0.0,0.27615737296649656,0.6331216022143074,5.204759941546209,0.07377764331457153,-0.005174699871159536,0.0,394.8471630307733,393.5511266705529,394.1877949431759,391.88971793791956
2.4000000000000017,0.09993875862776998,0.49581628899955515,17.795623770300235,0.08123502580198316,6.25693742696051,0.0,0.29227005269805045,0.6815286115223621,5.235524864684139,0.0823483509786889,-0.00892745018710335,0.0,440.7586702413297,440.44846682274624,441.88476911951966,442.5955213895621
2.4600000000000017,0.11802153188489622,0.5384114527071615,18.112817735569987,0.08634555922268916,6.256706745527813,0.0,0.3105126844795745,0.7387807133427252,5.337063965083855,0.0902996108139349,0.00476011456112887,0.0,463.52943472429246,464.60406021603524,463.28319180587175,463.9136531670543
2.520000000000002,0.13716289169814325,0.5844241491552967,18.43467072422758,0.09182267932461574,6.2569175874528575,0.0,0.3275000506651198,0.7954667943783486,5.3910378552810645,0.09318597511097204,0.0008973618396886382,0.0,449.46758607128527,449.1543048991403,451.20131582173804,451.4411708899424
2.580000000000002,0.15736545062346066,0.6341041027961033,18.76147484357046,0.0974899233630131,6.256658363737856,0.0,0.3459101757391994,0.8610588176435234,5.5018105932463905,0.09687501299877452,-0.017611280920488057,0.0,469.8518680420496,468.4145769581759,467.5486174894427,467.8430615925477
2.640000000000002,0.17856562828646372,0.6874098817313107,19.090576218670687,0.10288714573404079,6.255643173881886,0.0,0.36085052608818874,0.9162748525334422,5.468309862713559,0.0701888135580368,-0.015571678105399814,0.0,424.6746281422783,424.84964183511596,424.75819828699565,422.4698950363975
2.700000000000002,0.2007585317219463,0.744410457359087,19.42052233937555,0.10697932060584492,6.254666658952409,0.0,0.37899492094834447,0.9841030781177348,5.529510590067355,0.06390411374203267,-0.017720809330624115,0.0,454.5584054027936,454.38621628463545,454.6053591771234,454.10479460067575
2.760000000000002,0.2239788553704878,0.8052559594662299,19.751338164246917,0.11073939239882602,6.25330536599912,0.0,0.3951166985967311,1.0443987674510127,5.497758725137906,0.060074326282501506,-0.03515440798797244,0.0,425.60494082046165,424.1098011604566,426.15852152079543,425.8339940165821
2.820000000000002,0.24826280596537814,0.8700380207938199,20.082550416164345,0.1142401850927941,6.250890553899232,0.0,0.41455058195982764,1.1152979260587894,5.542339017169079,0.05464705635398289,-0.05311746108211844,0.0,449.66649275490414,448.207814037802,451.0548332785996,450.6185498529478
2.880000000000002,0.2736885546947559,0.9388803941155289,20.414198844075194,0.11759527934255143,6.248005373272118,0.0,0.43322911132397923,1.1797230012453284,5.512663323323394,0.05834560408518094,-0.03955910505054894,0.0,425.58554614481557,426.7431104932816,426.9447155754769,427.262473376763
2.940000000000002,0.3003938806932888,1.0120161489213713,20.747192478955643,0.12179204299392232,6.24542290099874,0.0,0.4571762536725749,1.2584579988525528,5.5866470887554485,0.0865216802181906,-0.051116224733050254,0.0,460.23378608745924,459.316999495911,458.261119918398,460.4990803172765
